timestamp [sec UTC],timestring [America/New_York],Water level [ft]
1709842500,2024-03-07 15:15:00,0.715
1709843400,2024-03-07 15:30:00,1.083
1709844300,2024-03-07 15:45:00,1.396
1709845200,2024-03-07 16:00:00,1.765
1709846100,2024-03-07 16:15:00,2.565
1709847000,2024-03-07 16:30:00,3.197
1709847900,2024-03-07 16:45:00,3.968
1709848800,2024-03-07 17:00:00,4.591
1709849700,2024-03-07 17:15:00,5.225
1709850600,2024-03-07 17:30:00,5.780
1709851500,2024-03-07 17:45:00,6.265
1709852400,2024-03-07 18:00:00,6.944
1709853300,2024-03-07 18:15:00,7.544
1709854200,2024-03-07 18:30:00,7.980
1709855100,2024-03-07 18:45:00,8.479
1709856000,2024-03-07 19:00:00,8.974
1709856900,2024-03-07 19:15:00,9.354
1709857800,2024-03-07 19:30:00,9.738
1709858700,2024-03-07 19:45:00,10.163
1709859600,2024-03-07 20:00:00,10.215
1709860500,2024-03-07 20:15:00,10.295
1709861400,2024-03-07 20:30:00,10.357
1709862300,2024-03-07 20:45:00,10.338
1709863200,2024-03-07 21:00:00,10.235
1709864100,2024-03-07 21:15:00,10.069
1709865000,2024-03-07 21:30:00,9.789
1709865900,2024-03-07 21:45:00,9.472
1709866800,2024-03-07 22:00:00,9.139
1709867700,2024-03-07 22:15:00,8.597
1709868600,2024-03-07 22:30:00,7.977
1709869500,2024-03-07 22:45:00,7.459
1709870400,2024-03-07 23:00:00,6.848
1709871300,2024-03-07 23:15:00,6.205
1709872200,2024-03-07 23:30:00,5.590
1709873100,2024-03-07 23:45:00,4.979
1709874000,2024-03-08 00:00:00,4.430
1709874900,2024-03-08 00:15:00,3.806
1709875800,2024-03-08 00:30:00,3.065
1709876700,2024-03-08 00:45:00,2.471
1709877600,2024-03-08 01:00:00,2.146
1709878500,2024-03-08 01:15:00,1.692
1709879400,2024-03-08 01:30:00,1.409
1709880300,2024-03-08 01:45:00,1.194
1709881200,2024-03-08 02:00:00,1.146
1709882100,2024-03-08 02:15:00,1.049
1709883000,2024-03-08 02:30:00,1.029
1709883900,2024-03-08 02:45:00,1.102
1709884800,2024-03-08 03:00:00,1.261
1709885700,2024-03-08 03:15:00,1.564
1709886600,2024-03-08 03:30:00,1.829
1709887500,2024-03-08 03:45:00,2.244
1709888400,2024-03-08 04:00:00,2.641
1709889300,2024-03-08 04:15:00,3.084
1709890200,2024-03-08 04:30:00,3.610
1709891100,2024-03-08 04:45:00,4.166
1709892000,2024-03-08 05:00:00,4.864
1709892900,2024-03-08 05:15:00,5.525
1709893800,2024-03-08 05:30:00,6.219
1709894700,2024-03-08 05:45:00,7.024
1709895600,2024-03-08 06:00:00,7.821
1709896500,2024-03-08 06:15:00,8.577
1709897400,2024-03-08 06:30:00,9.217
1709898300,2024-03-08 06:45:00,9.863
1709899200,2024-03-08 07:00:00,10.527
1709900100,2024-03-08 07:15:00,11.053
1709901000,2024-03-08 07:30:00,11.532
1709901900,2024-03-08 07:45:00,11.969
1709902800,2024-03-08 08:00:00,12.215
1709903700,2024-03-08 08:15:00,12.229
1709904600,2024-03-08 08:30:00,12.261
1709905500,2024-03-08 08:45:00,12.331
1709906400,2024-03-08 09:00:00,12.289
1709907300,2024-03-08 09:15:00,12.160
1709908200,2024-03-08 09:30:00,11.941
1709909100,2024-03-08 09:45:00,11.681
1709910000,2024-03-08 10:00:00,11.183
1709910900,2024-03-08 10:15:00,10.756
1709911800,2024-03-08 10:30:00,10.377
1709912700,2024-03-08 10:45:00,9.696
1709913600,2024-03-08 11:00:00,8.997
1709914500,2024-03-08 11:15:00,8.397
1709915400,2024-03-08 11:30:00,7.554
1709916300,2024-03-08 11:45:00,6.741
1709917200,2024-03-08 12:00:00,5.962
1709918100,2024-03-08 12:15:00,5.220
1709919000,2024-03-08 12:30:00,4.461
1709919900,2024-03-08 12:45:00,3.645
1709920800,2024-03-08 13:00:00,2.998
1709921700,2024-03-08 13:15:00,2.339
1709922600,2024-03-08 13:30:00,1.645
1709923500,2024-03-08 13:45:00,1.162
1709924400,2024-03-08 14:00:00,0.671
1709925300,2024-03-08 14:15:00,0.400
1709926200,2024-03-08 14:30:00,0.154
1709927100,2024-03-08 14:45:00,0.031
1709928000,2024-03-08 15:00:00,-0.054
1709928900,2024-03-08 15:15:00,-0.002
1709929800,2024-03-08 15:30:00,0.015
1709930700,2024-03-08 15:45:00,0.179
1709931600,2024-03-08 16:00:00,0.323
1709932500,2024-03-08 16:15:00,0.620
1709933400,2024-03-08 16:30:00,0.985
1709934300,2024-03-08 16:45:00,1.471
1709935200,2024-03-08 17:00:00,1.926
1709936100,2024-03-08 17:15:00,2.556
1709937000,2024-03-08 17:30:00,3.253
1709937900,2024-03-08 17:45:00,3.999
1709938800,2024-03-08 18:00:00,4.863
1709939700,2024-03-08 18:15:00,5.642
1709940600,2024-03-08 18:30:00,6.551
1709941500,2024-03-08 18:45:00,7.362
1709942400,2024-03-08 19:00:00,8.181
1709943300,2024-03-08 19:15:00,8.852
1709944200,2024-03-08 19:30:00,9.473
1709945100,2024-03-08 19:45:00,10.020
1709946000,2024-03-08 20:00:00,10.357
1709946900,2024-03-08 20:15:00,10.774
1709947800,2024-03-08 20:30:00,10.947
1709948700,2024-03-08 20:45:00,11.092
1709949600,2024-03-08 21:00:00,11.200
1709950500,2024-03-08 21:15:00,11.338
1709951400,2024-03-08 21:30:00,11.529
1709952300,2024-03-08 21:45:00,11.405
1709953200,2024-03-08 22:00:00,11.342
1709954100,2024-03-08 22:15:00,11.104
1709955000,2024-03-08 22:30:00,10.669
1709955900,2024-03-08 22:45:00,10.456
1709956800,2024-03-08 23:00:00,9.869
1709957700,2024-03-08 23:15:00,9.277
1709958600,2024-03-08 23:30:00,8.712
1709959500,2024-03-08 23:45:00,8.114
1709960400,2024-03-09 00:00:00,7.175
1709961300,2024-03-09 00:15:00,6.509
1709962200,2024-03-09 00:30:00,5.902
1709963100,2024-03-09 00:45:00,5.090
1709964000,2024-03-09 01:00:00,4.351
1709964900,2024-03-09 01:15:00,3.712
1709965800,2024-03-09 01:30:00,2.988
1709966700,2024-03-09 01:45:00,2.426
1709967600,2024-03-09 02:00:00,1.756
1709968500,2024-03-09 02:15:00,1.321
1709969400,2024-03-09 02:30:00,1.078
1709970300,2024-03-09 02:45:00,0.688
1709971200,2024-03-09 03:00:00,0.510
1709972100,2024-03-09 03:15:00,0.413
1709973000,2024-03-09 03:30:00,0.643
1709973900,2024-03-09 03:45:00,0.697
1709974800,2024-03-09 04:00:00,0.963
1709975700,2024-03-09 04:15:00,1.168
1709976600,2024-03-09 04:30:00,1.631
1709977500,2024-03-09 04:45:00,2.088
1709978400,2024-03-09 05:00:00,2.361
1709979300,2024-03-09 05:15:00,2.840
1709980200,2024-03-09 05:30:00,3.454
1709981100,2024-03-09 05:45:00,4.296
1709982000,2024-03-09 06:00:00,5.015
1709982900,2024-03-09 06:15:00,5.770
1709983800,2024-03-09 06:30:00,6.876
1709984700,2024-03-09 06:45:00,7.576
1709985600,2024-03-09 07:00:00,8.409
1709986500,2024-03-09 07:15:00,9.401
1709987400,2024-03-09 07:30:00,10.151
1709988300,2024-03-09 07:45:00,10.791
1709989200,2024-03-09 08:00:00,11.205
1709990100,2024-03-09 08:15:00,11.751
1709991000,2024-03-09 08:30:00,12.076
1709991900,2024-03-09 08:45:00,12.384
1709992800,2024-03-09 09:00:00,12.699
1709993700,2024-03-09 09:15:00,12.855
1709994600,2024-03-09 09:30:00,12.825
1709995500,2024-03-09 09:45:00,12.856
1709996400,2024-03-09 10:00:00,12.650
1709997300,2024-03-09 10:15:00,12.596
1709998200,2024-03-09 10:30:00,12.248
1709999100,2024-03-09 10:45:00,11.839
1710000000,2024-03-09 11:00:00,11.459
1710000900,2024-03-09 11:15:00,11.004
1710001800,2024-03-09 11:30:00,10.438
1710002700,2024-03-09 11:45:00,9.678
1710003600,2024-03-09 12:00:00,8.915
1710004500,2024-03-09 12:15:00,8.112
1710005400,2024-03-09 12:30:00,7.173
1710006300,2024-03-09 12:45:00,6.217
1710007200,2024-03-09 13:00:00,5.297
1710008100,2024-03-09 13:15:00,4.431
1710009000,2024-03-09 13:30:00,3.675
1710009900,2024-03-09 13:45:00,2.780
1710010800,2024-03-09 14:00:00,1.906
1710011700,2024-03-09 14:15:00,1.215
1710012600,2024-03-09 14:30:00,0.685
1710013500,2024-03-09 14:45:00,0.413
1710014400,2024-03-09 15:00:00,0.011
1710015300,2024-03-09 15:15:00,-0.188
1710016200,2024-03-09 15:30:00,-0.323
1710017100,2024-03-09 15:45:00,-0.711
1710018000,2024-03-09 16:00:00,-0.449
1710018900,2024-03-09 16:15:00,-0.690
1710019800,2024-03-09 16:30:00,-0.316
1710020700,2024-03-09 16:45:00,-0.187
1710021600,2024-03-09 17:00:00,0.258
1710022500,2024-03-09 17:15:00,0.645
1710023400,2024-03-09 17:30:00,0.973
1710024300,2024-03-09 17:45:00,1.587
1710025200,2024-03-09 18:00:00,2.300
1710026100,2024-03-09 18:15:00,3.119
1710027000,2024-03-09 18:30:00,3.890
1710027900,2024-03-09 18:45:00,4.941
1710028800,2024-03-09 19:00:00,6.129
1710029700,2024-03-09 19:15:00,6.845
1710030600,2024-03-09 19:30:00,7.849
1710031500,2024-03-09 19:45:00,8.647
1710032400,2024-03-09 20:00:00,9.534
1710033300,2024-03-09 20:15:00,10.341
1710034200,2024-03-09 20:30:00,10.814
1710035100,2024-03-09 20:45:00,11.290
1710036000,2024-03-09 21:00:00,11.542
1710036900,2024-03-09 21:15:00,11.717
1710037800,2024-03-09 21:30:00,12.166
1710038700,2024-03-09 21:45:00,12.389
1710039600,2024-03-09 22:00:00,12.380
1710040500,2024-03-09 22:15:00,12.415
1710041400,2024-03-09 22:30:00,12.290
1710042300,2024-03-09 22:45:00,12.196
1710043200,2024-03-09 23:00:00,12.023
1710044100,2024-03-09 23:15:00,11.709
1710045000,2024-03-09 23:30:00,11.498
1710045900,2024-03-09 23:45:00,10.906
1710046800,2024-03-10 00:00:00,10.411
1710047700,2024-03-10 00:15:00,9.551
1710048600,2024-03-10 00:30:00,8.663
1710049500,2024-03-10 00:45:00,7.878
1710050400,2024-03-10 01:00:00,7.183
1710051300,2024-03-10 01:15:00,6.265
1710052200,2024-03-10 01:30:00,5.397
1710053100,2024-03-10 01:45:00,4.608
1710054000,2024-03-10 03:00:00,3.766
1710054900,2024-03-10 03:15:00,3.002
1710055800,2024-03-10 03:30:00,2.233
1710056700,2024-03-10 03:45:00,1.484
1710057600,2024-03-10 04:00:00,1.011
1710058500,2024-03-10 04:15:00,0.873
1710059400,2024-03-10 04:30:00,0.293
1710060300,2024-03-10 04:45:00,0.595
1710061200,2024-03-10 05:00:00,0.198
1710062100,2024-03-10 05:15:00,0.487
1710063000,2024-03-10 05:30:00,0.360
1710063900,2024-03-10 05:45:00,0.585
1710064800,2024-03-10 06:00:00,1.212
1710065700,2024-03-10 06:15:00,1.386
1710066600,2024-03-10 06:30:00,1.784
1710067500,2024-03-10 06:45:00,1.874
1710068400,2024-03-10 07:00:00,2.629
1710069300,2024-03-10 07:15:00,3.233
1710070200,2024-03-10 07:30:00,3.881
1710071100,2024-03-10 07:45:00,4.911
1710072000,2024-03-10 08:00:00,6.335
1710072900,2024-03-10 08:15:00,7.183
1710073800,2024-03-10 08:30:00,8.611
1710074700,2024-03-10 08:45:00,9.561
1710075600,2024-03-10 09:00:00,10.932
1710076500,2024-03-10 09:15:00,11.892
1710077400,2024-03-10 09:30:00,12.889
1710078300,2024-03-10 09:45:00,13.502
1710079200,2024-03-10 10:00:00,13.871
1710080100,2024-03-10 10:15:00,14.271
1710081000,2024-03-10 10:30:00,14.831
1710081900,2024-03-10 10:45:00,15.414
1710082800,2024-03-10 11:00:00,15.185
1710083700,2024-03-10 11:15:00,15.329
1710084600,2024-03-10 11:30:00,15.493
1710085500,2024-03-10 11:45:00,15.635
1710086400,2024-03-10 12:00:00,15.498
1710087300,2024-03-10 12:15:00,14.877
1710088200,2024-03-10 12:30:00,14.562
1710089100,2024-03-10 12:45:00,13.920
1710090000,2024-03-10 13:00:00,13.281
1710090900,2024-03-10 13:15:00,12.576
1710091800,2024-03-10 13:30:00,11.715
1710092700,2024-03-10 13:45:00,11.111
1710093600,2024-03-10 14:00:00,10.153
1710094500,2024-03-10 14:15:00,9.041
1710095400,2024-03-10 14:30:00,8.114
1710096300,2024-03-10 14:45:00,7.348
1710097200,2024-03-10 15:00:00,6.222
1710098100,2024-03-10 15:15:00,5.668
1710099000,2024-03-10 15:30:00,4.866
1710099900,2024-03-10 15:45:00,3.820
1710100800,2024-03-10 16:00:00,2.790
1710101700,2024-03-10 16:15:00,1.807
1710102600,2024-03-10 16:30:00,1.181
1710103500,2024-03-10 16:45:00,0.537
1710104400,2024-03-10 17:00:00,0.395
1710105300,2024-03-10 17:15:00,-0.036
1710106200,2024-03-10 17:30:00,-0.165
1710107100,2024-03-10 17:45:00,-0.284
1710108000,2024-03-10 18:00:00,-0.142
1710108900,2024-03-10 18:15:00,0.113
1710109800,2024-03-10 18:30:00,0.524
1710110700,2024-03-10 18:45:00,0.975
1710111600,2024-03-10 19:00:00,1.423
1710112500,2024-03-10 19:15:00,1.921
1710113400,2024-03-10 19:30:00,2.282
1710114300,2024-03-10 19:45:00,2.847
1710115200,2024-03-10 20:00:00,3.548
1710116100,2024-03-10 20:15:00,4.396
1710117000,2024-03-10 20:30:00,5.361
1710117900,2024-03-10 20:45:00,6.364
1710118800,2024-03-10 21:00:00,7.408
1710119700,2024-03-10 21:15:00,8.363
1710120600,2024-03-10 21:30:00,9.403
1710121500,2024-03-10 21:45:00,10.380
1710122400,2024-03-10 22:00:00,11.162
1710123300,2024-03-10 22:15:00,11.763
1710124200,2024-03-10 22:30:00,12.260
1710125100,2024-03-10 22:45:00,12.803
1710126000,2024-03-10 23:00:00,13.191
1710126900,2024-03-10 23:15:00,13.449
1710127800,2024-03-10 23:30:00,13.637
1710128700,2024-03-10 23:45:00,13.559
1710129600,2024-03-11 00:00:00,13.511
1710130500,2024-03-11 00:15:00,13.501
1710131400,2024-03-11 00:30:00,13.518
1710132300,2024-03-11 00:45:00,13.362
1710133200,2024-03-11 01:00:00,12.971
1710134100,2024-03-11 01:15:00,12.578
1710135000,2024-03-11 01:30:00,12.138
1710135900,2024-03-11 01:45:00,11.508
1710136800,2024-03-11 02:00:00,10.710
1710137700,2024-03-11 02:15:00,9.885
1710138600,2024-03-11 02:30:00,9.053
1710139500,2024-03-11 02:45:00,8.015
1710140400,2024-03-11 03:00:00,7.135
1710141300,2024-03-11 03:15:00,6.255
1710142200,2024-03-11 03:30:00,5.345
1710143100,2024-03-11 03:45:00,4.385
1710144000,2024-03-11 04:00:00,3.472
1710144900,2024-03-11 04:15:00,2.649
1710145800,2024-03-11 04:30:00,1.930
1710146700,2024-03-11 04:45:00,1.282
1710147600,2024-03-11 05:00:00,0.732
1710148500,2024-03-11 05:15:00,0.228
1710149400,2024-03-11 05:30:00,-0.026
1710150300,2024-03-11 05:45:00,-0.397
1710151200,2024-03-11 06:00:00,-0.567
1710152100,2024-03-11 06:15:00,-0.481
1710153000,2024-03-11 06:30:00,-0.287
1710153900,2024-03-11 06:45:00,-0.087
1710154800,2024-03-11 07:00:00,0.148
1710155700,2024-03-11 07:15:00,0.510
1710156600,2024-03-11 07:30:00,0.913
1710157500,2024-03-11 07:45:00,1.385
1710158400,2024-03-11 08:00:00,1.931
1710159300,2024-03-11 08:15:00,2.667
1710160200,2024-03-11 08:30:00,3.472
1710161100,2024-03-11 08:45:00,4.336
1710162000,2024-03-11 09:00:00,5.261
1710162900,2024-03-11 09:15:00,6.366
1710163800,2024-03-11 09:30:00,7.462
1710164700,2024-03-11 09:45:00,8.487
1710165600,2024-03-11 10:00:00,9.502
1710166500,2024-03-11 10:15:00,10.394
1710167400,2024-03-11 10:30:00,11.115
1710168300,2024-03-11 10:45:00,11.785
1710169200,2024-03-11 11:00:00,12.275
1710170100,2024-03-11 11:15:00,12.662
1710171000,2024-03-11 11:30:00,12.853
1710171900,2024-03-11 11:45:00,13.083
1710172800,2024-03-11 12:00:00,13.055
1710173700,2024-03-11 12:15:00,13.105
1710174600,2024-03-11 12:30:00,12.992
1710175500,2024-03-11 12:45:00,12.908
1710176400,2024-03-11 13:00:00,12.801
1710177300,2024-03-11 13:15:00,12.565
1710178200,2024-03-11 13:30:00,12.273
1710179100,2024-03-11 13:45:00,11.732
1710180000,2024-03-11 14:00:00,11.100
1710180900,2024-03-11 14:15:00,10.412
1710181800,2024-03-11 14:30:00,9.658
1710182700,2024-03-11 14:45:00,8.689
1710183600,2024-03-11 15:00:00,7.723
1710184500,2024-03-11 15:15:00,6.807
1710185400,2024-03-11 15:30:00,5.864
1710186300,2024-03-11 15:45:00,4.913
1710187200,2024-03-11 16:00:00,4.065
1710188100,2024-03-11 16:15:00,3.107
1710189000,2024-03-11 16:30:00,2.276
1710189900,2024-03-11 16:45:00,1.387
1710190800,2024-03-11 17:00:00,0.692
1710191700,2024-03-11 17:15:00,0.004
1710192600,2024-03-11 17:30:00,-0.612
1710193500,2024-03-11 17:45:00,0.257
1710194400,2024-03-11 18:00:00,6.599
1710195300,2024-03-11 18:15:00,6.599
1710196200,2024-03-11 18:30:00,6.605
1710197100,2024-03-11 18:45:00,-1.228
1710198000,2024-03-11 19:00:00,-1.221
1710198900,2024-03-11 19:15:00,1.700
1710199800,2024-03-11 19:30:00,-0.645
1710200700,2024-03-11 19:45:00,-0.228
1710201600,2024-03-11 20:00:00,0.211
1710202500,2024-03-11 20:15:00,0.754
1710203400,2024-03-11 20:30:00,1.439
1710204300,2024-03-11 20:45:00,2.114
1710205200,2024-03-11 21:00:00,2.852
1710206100,2024-03-11 21:15:00,3.775
1710207000,2024-03-11 21:30:00,4.684
1710207900,2024-03-11 21:45:00,5.719
1710208800,2024-03-11 22:00:00,6.727
1710209700,2024-03-11 22:15:00,7.837
1710210600,2024-03-11 22:30:00,8.784
1710211500,2024-03-11 22:45:00,9.593
1710212400,2024-03-11 23:00:00,10.369
1710213300,2024-03-11 23:15:00,10.957
1710214200,2024-03-11 23:30:00,11.654
1710215100,2024-03-11 23:45:00,11.986
1710216000,2024-03-12 00:00:00,12.165
1710216900,2024-03-12 00:15:00,12.259
1710217800,2024-03-12 00:30:00,12.234
1710218700,2024-03-12 00:45:00,12.199
1710219600,2024-03-12 01:00:00,12.288
1710220500,2024-03-12 01:15:00,12.204
1710221400,2024-03-12 01:30:00,12.033
1710222300,2024-03-12 01:45:00,11.801
1710223200,2024-03-12 02:00:00,11.493
1710224100,2024-03-12 02:15:00,11.045
1710225000,2024-03-12 02:30:00,10.463
1710225900,2024-03-12 02:45:00,9.726
1710226800,2024-03-12 03:00:00,8.919
1710227700,2024-03-12 03:15:00,8.118
1710228600,2024-03-12 03:30:00,7.149
1710229500,2024-03-12 03:45:00,6.152
1710230400,2024-03-12 04:00:00,5.225
1710231300,2024-03-12 04:15:00,4.349
1710232200,2024-03-12 04:30:00,3.466
1710233100,2024-03-12 04:45:00,2.629
1710234000,2024-03-12 05:00:00,1.711
1710234900,2024-03-12 05:15:00,0.987
1710235800,2024-03-12 05:30:00,0.433
1710236700,2024-03-12 05:45:00,-0.150
1710237600,2024-03-12 06:00:00,-0.488
1710238500,2024-03-12 06:15:00,-0.901
1710239400,2024-03-12 06:30:00,-1.046
1710240300,2024-03-12 06:45:00,-0.905
1710241200,2024-03-12 07:00:00,-1.056
1710242100,2024-03-12 07:15:00,-1.058
1710243000,2024-03-12 07:30:00,-0.814
1710243900,2024-03-12 07:45:00,-0.865
1710244800,2024-03-12 08:00:00,-0.486
1710245700,2024-03-12 08:15:00,-0.212
1710246600,2024-03-12 08:30:00,0.278
1710247500,2024-03-12 08:45:00,0.813
1710248400,2024-03-12 09:00:00,1.546
1710249300,2024-03-12 09:15:00,2.291
1710250200,2024-03-12 09:30:00,3.168
1710251100,2024-03-12 09:45:00,4.097
1710252000,2024-03-12 10:00:00,5.121
1710252900,2024-03-12 10:15:00,6.181
1710253800,2024-03-12 10:30:00,7.155
1710254700,2024-03-12 10:45:00,8.193
1710255600,2024-03-12 11:00:00,9.031
1710256500,2024-03-12 11:15:00,9.850
1710257400,2024-03-12 11:30:00,10.489
1710258300,2024-03-12 11:45:00,11.090
1710259200,2024-03-12 12:00:00,11.573
1710260100,2024-03-12 12:15:00,11.854
1710261000,2024-03-12 12:30:00,12.102
1710261900,2024-03-12 12:45:00,12.281
1710262800,2024-03-12 13:00:00,12.272
1710263700,2024-03-12 13:15:00,12.284
1710264600,2024-03-12 13:30:00,12.240
1710265500,2024-03-12 13:45:00,12.091
1710266400,2024-03-12 14:00:00,11.826
1710267300,2024-03-12 14:15:00,11.523
1710268200,2024-03-12 14:30:00,11.121
1710269100,2024-03-12 14:45:00,10.668
1710270000,2024-03-12 15:00:00,10.031
1710270900,2024-03-12 15:15:00,9.304
1710271800,2024-03-12 15:30:00,8.487
1710272700,2024-03-12 15:45:00,7.704
1710273600,2024-03-12 16:00:00,6.790
1710274500,2024-03-12 16:15:00,5.864
1710275400,2024-03-12 16:30:00,4.969
1710276300,2024-03-12 16:45:00,4.037
1710277200,2024-03-12 17:00:00,3.239
1710278100,2024-03-12 17:15:00,2.320
1710279000,2024-03-12 17:30:00,1.501
1710279900,2024-03-12 17:45:00,0.763
1710280800,2024-03-12 18:00:00,0.220
1710281700,2024-03-12 18:15:00,-0.245
1710282600,2024-03-12 18:30:00,-0.553
1710283500,2024-03-12 18:45:00,-0.926
1710284400,2024-03-12 19:00:00,0.180
1710285300,2024-03-12 19:15:00,-1.163
1710286200,2024-03-12 19:30:00,0.785
1710287100,2024-03-12 19:45:00,-0.864
1710288000,2024-03-12 20:00:00,-0.550
1710288900,2024-03-12 20:15:00,-0.257
1710289800,2024-03-12 20:30:00,0.115
1710290700,2024-03-12 20:45:00,0.527
1710291600,2024-03-12 21:00:00,0.968
1710292500,2024-03-12 21:15:00,1.487
1710293400,2024-03-12 21:30:00,2.219
1710294300,2024-03-12 21:45:00,2.980
1710295200,2024-03-12 22:00:00,3.915
1710296100,2024-03-12 22:15:00,4.880
1710297000,2024-03-12 22:30:00,5.836
1710297900,2024-03-12 22:45:00,6.910
1710298800,2024-03-12 23:00:00,7.945
1710299700,2024-03-12 23:15:00,8.888
1710300600,2024-03-12 23:30:00,9.762
1710301500,2024-03-12 23:45:00,10.506
1710302400,2024-03-13 00:00:00,11.097
1710303300,2024-03-13 00:15:00,11.580
1710304200,2024-03-13 00:30:00,11.914
1710305100,2024-03-13 00:45:00,12.171
1710306000,2024-03-13 01:00:00,12.294
1710306900,2024-03-13 01:15:00,12.365
1710307800,2024-03-13 01:30:00,12.382
1710308700,2024-03-13 01:45:00,12.334
1710309600,2024-03-13 02:00:00,12.215
1710310500,2024-03-13 02:15:00,12.023
1710311400,2024-03-13 02:30:00,11.701
1710312300,2024-03-13 02:45:00,11.394
1710313200,2024-03-13 03:00:00,10.907
1710314100,2024-03-13 03:15:00,10.301
1710315000,2024-03-13 03:30:00,9.695
1710315900,2024-03-13 03:45:00,8.971
1710316800,2024-03-13 04:00:00,8.168
1710317700,2024-03-13 04:15:00,7.368
1710318600,2024-03-13 04:30:00,6.471
1710319500,2024-03-13 04:45:00,5.547
1710320400,2024-03-13 05:00:00,4.625
1710321300,2024-03-13 05:15:00,3.755
1710322200,2024-03-13 05:30:00,2.892
1710323100,2024-03-13 05:45:00,2.092
1710324000,2024-03-13 06:00:00,1.340
1710324900,2024-03-13 06:15:00,0.753
1710325800,2024-03-13 06:30:00,0.224
1710326700,2024-03-13 06:45:00,-0.229
1710327600,2024-03-13 07:00:00,-0.566
1710328500,2024-03-13 07:15:00,-0.743
1710329400,2024-03-13 07:30:00,-0.902
1710330300,2024-03-13 07:45:00,-0.805
1710331200,2024-03-13 08:00:00,-0.760
1710332100,2024-03-13 08:15:00,-0.578
1710333000,2024-03-13 08:30:00,-0.387
1710333900,2024-03-13 08:45:00,-0.073
1710334800,2024-03-13 09:00:00,0.244
1710335700,2024-03-13 09:15:00,0.742
1710336600,2024-03-13 09:30:00,1.292
1710337500,2024-03-13 09:45:00,1.898
1710338400,2024-03-13 10:00:00,2.554
1710339300,2024-03-13 10:15:00,3.363
1710340200,2024-03-13 10:30:00,4.257
1710341100,2024-03-13 10:45:00,5.234
1710342000,2024-03-13 11:00:00,6.247
1710342900,2024-03-13 11:15:00,7.292
1710343800,2024-03-13 11:30:00,8.277
1710344700,2024-03-13 11:45:00,9.207
1710345600,2024-03-13 12:00:00,9.975
1710346500,2024-03-13 12:15:00,10.649
1710347400,2024-03-13 12:30:00,11.235
1710348300,2024-03-13 12:45:00,11.693
1710349200,2024-03-13 13:00:00,11.964
1710350100,2024-03-13 13:15:00,12.185
1710351000,2024-03-13 13:30:00,12.314
1710351900,2024-03-13 13:45:00,12.343
1710352800,2024-03-13 14:00:00,12.343
1710353700,2024-03-13 14:15:00,12.299
1710354600,2024-03-13 14:30:00,12.257
1710355500,2024-03-13 14:45:00,12.141
1710356400,2024-03-13 15:00:00,11.887
1710357300,2024-03-13 15:15:00,11.467
1710358200,2024-03-13 15:30:00,11.013
