# Downloaded at 2025-09-17 15:02:53 [UTC]
# Station name = Belfast Maine Harbor
# Device type = Weather
# Device serial = PTM5462
# Latitude [deg] = 44.428903
# Longitude [deg] = -69.004461
# Current altitude = 0.00 m
# 
# timestamp [sec UTC],timestring [America/New_York],Solar irradiance [W/m2],Rainfall intensity [mm],Wind speed [kn],Wind direction (coming from) [deg N],Wind gust speed [kn],Air temperature [deg C],Vapor pressure [kPa],Atmospheric pressure [kPa],Relative humidity [-],Air temperature (humidity sensor) [deg C]# 
1706543100,2024-01-29 10:45:00,93.000,0.000,10.905,347.648,21.810,0.300,0.550,100.810,0.876,0.700
1706544000,2024-01-29 11:00:00,81.000,0.000,11.187,357.610,19.166,0.300,0.550,100.830,0.878,0.600
1706544900,2024-01-29 11:15:00,82.000,0.000,9.086,351.263,15.279,0.200,0.550,100.840,0.887,0.500
1706545800,2024-01-29 11:30:00,78.000,0.000,10.271,352.606,18.078,0.200,0.550,100.850,0.884,0.500
1706546700,2024-01-29 11:45:00,196.000,0.000,10.322,355.030,18.739,0.300,0.550,100.860,0.884,0.700
1706547600,2024-01-29 12:00:00,265.000,0.000,9.700,0.000,18.777,0.600,0.560,100.850,0.884,1.300
1706548500,2024-01-29 12:15:00,174.000,0.000,10.277,2.927,17.592,0.800,0.560,100.860,0.861,1.400
1706549400,2024-01-29 12:30:00,141.000,0.000,9.078,352.495,15.862,0.900,0.550,100.880,0.852,1.400
1706550300,2024-01-29 12:45:00,115.000,0.000,12.858,352.617,21.110,0.900,0.550,100.890,0.835,1.300
1706551200,2024-01-29 13:00:00,139.000,0.000,12.487,5.897,24.570,0.900,0.540,100.920,0.835,1.300
1706552100,2024-01-29 13:15:00,138.000,0.000,10.691,8.469,22.101,0.900,0.540,100.940,0.831,1.300
1706553000,2024-01-29 13:30:00,184.000,0.000,8.605,7.398,17.475,1.000,0.550,100.940,0.831,1.600
1706553900,2024-01-29 13:45:00,87.000,0.000,10.471,8.326,20.935,1.000,0.550,100.970,0.840,1.500
1706554800,2024-01-29 14:00:00,114.000,0.000,9.227,13.275,15.415,0.800,0.550,100.990,0.852,1.300
1706555700,2024-01-29 14:15:00,130.000,0.000,8.846,16.205,18.816,0.900,0.550,101.010,0.843,1.300
1706556600,2024-01-29 14:30:00,129.000,0.051,7.627,30.814,13.451,0.800,0.540,101.040,0.829,1.400
1706557500,2024-01-29 14:45:00,81.000,0.000,9.319,17.981,16.989,0.900,0.520,101.070,0.802,1.300
1706558400,2024-01-29 15:00:00,134.000,0.000,11.492,19.875,22.024,0.600,0.500,101.110,0.780,1.200
1706559300,2024-01-29 15:15:00,73.000,0.000,8.937,24.000,18.466,0.400,0.490,101.130,0.785,0.900
1706560200,2024-01-29 15:30:00,57.000,0.000,10.145,17.046,19.594,0.300,0.490,101.170,0.787,0.600
1706561100,2024-01-29 15:45:00,49.000,0.000,10.690,4.798,20.216,0.300,0.480,101.200,0.773,0.500
1706562000,2024-01-29 16:00:00,27.000,0.000,10.684,8.897,20.060,0.000,0.470,101.240,0.765,0.200
1706562900,2024-01-29 16:15:00,18.000,0.000,8.719,4.732,18.155,-0.200,0.460,101.270,0.758,0.000
1706563800,2024-01-29 16:30:00,8.000,0.000,7.933,1.264,14.851,-0.200,0.460,101.310,0.761,-0.200
1706564700,2024-01-29 16:45:00,5.000,0.000,11.182,354.914,21.965,-0.300,0.450,101.360,0.754,-0.300
1706565600,2024-01-29 17:00:00,1.000,0.000,8.255,3.240,18.603,-0.500,0.430,101.400,0.738,-0.500
1706566500,2024-01-29 17:15:00,0.000,0.000,6.829,9.999,15.551,-0.700,0.430,101.430,0.742,-0.800
1706567400,2024-01-29 17:30:00,0.000,0.000,7.422,17.059,17.533,-0.900,0.420,101.470,0.744,-1.100
1706568300,2024-01-29 17:45:00,0.000,0.000,8.018,12.318,14.579,-1.300,0.410,101.500,0.738,-1.300
1706569200,2024-01-29 18:00:00,0.000,0.000,7.344,9.138,15.356,-1.500,0.400,101.530,0.736,-1.600
1706570100,2024-01-29 18:15:00,0.000,0.000,5.154,1.729,11.760,-1.700,0.400,101.550,0.739,-1.900
1706571000,2024-01-29 18:30:00,0.000,0.000,4.493,346.745,9.428,-1.900,0.400,101.580,0.744,-2.100
1706571900,2024-01-29 18:45:00,0.000,0.000,4.841,358.850,10.127,-1.800,0.400,101.610,0.751,-2.100
1706572800,2024-01-29 19:00:00,0.000,0.000,5.334,10.286,9.272,-1.800,0.400,101.640,0.748,-2.000
1706573700,2024-01-29 19:15:00,0.000,0.000,5.721,27.523,13.024,-1.900,0.400,101.670,0.758,-1.900
1706574600,2024-01-29 19:30:00,0.000,0.000,5.574,47.968,15.648,-2.000,0.410,101.690,0.774,-2.000
1706575500,2024-01-29 19:45:00,0.000,0.000,6.694,26.193,13.257,-2.200,0.400,101.710,0.778,-2.100
1706576400,2024-01-29 20:00:00,0.000,0.000,8.438,32.775,13.043,-2.400,0.400,101.720,0.778,-2.200
1706577300,2024-01-29 20:15:00,0.000,0.000,6.574,27.853,11.099,-2.500,0.400,101.750,0.780,-2.400
1706578200,2024-01-29 20:30:00,0.000,0.000,4.252,25.159,8.747,-2.500,0.400,101.760,0.784,-2.500
1706579100,2024-01-29 20:45:00,0.000,0.000,4.373,10.761,8.611,-2.700,0.390,101.780,0.786,-2.700
1706580000,2024-01-29 21:00:00,0.000,0.000,3.732,0.000,7.503,-2.700,0.390,101.790,0.783,-2.900
1706580900,2024-01-29 21:15:00,0.000,0.000,4.953,42.455,11.799,-2.800,0.390,101.810,0.786,-2.800
1706581800,2024-01-29 21:30:00,0.000,0.000,7.219,21.314,15.143,-2.700,0.380,101.820,0.768,-2.800
1706582700,2024-01-29 21:45:00,0.000,0.000,5.237,18.838,10.555,-2.700,0.380,101.830,0.762,-2.700
1706583600,2024-01-29 22:00:00,0.000,0.000,7.137,23.772,15.551,-2.800,0.380,101.860,0.758,-2.700
1706584500,2024-01-29 22:15:00,0.000,0.000,7.393,14.621,13.626,-2.900,0.370,101.890,0.755,-2.800
1706585400,2024-01-29 22:30:00,0.000,0.000,9.070,57.604,15.473,-3.300,0.370,101.910,0.779,-3.000
1706586300,2024-01-29 22:45:00,0.000,0.000,8.884,52.378,13.529,-3.900,0.370,101.940,0.796,-3.500
1706587200,2024-01-29 23:00:00,0.000,0.000,8.945,39.710,17.650,-4.100,0.360,101.970,0.788,-3.800
1706588100,2024-01-29 23:15:00,0.000,0.000,6.454,53.820,14.948,-4.200,0.350,101.990,0.785,-4.000
1706589000,2024-01-29 23:30:00,0.000,0.000,9.499,58.131,15.823,-4.600,0.340,102.020,0.793,-4.300
1706589900,2024-01-29 23:45:00,0.000,0.000,8.882,48.460,15.143,-5.000,0.330,102.040,0.788,-4.700
1706590800,2024-01-30 00:00:00,0.000,0.000,9.429,44.833,16.503,-5.300,0.320,102.070,0.784,-5.000
1706591700,2024-01-30 00:15:00,0.000,0.000,9.894,47.787,19.788,-5.500,0.310,102.100,0.774,-5.200
1706592600,2024-01-30 00:30:00,0.000,0.000,7.957,41.831,13.140,-5.800,0.310,102.120,0.780,-5.500
1706593500,2024-01-30 00:45:00,0.000,0.000,7.241,55.499,12.985,-6.100,0.310,102.140,0.790,-5.800
1706594400,2024-01-30 01:00:00,0.000,0.000,8.167,43.650,14.132,-6.400,0.300,102.160,0.790,-6.100
1706595300,2024-01-30 01:15:00,0.000,0.000,8.714,45.000,15.667,-6.700,0.290,102.180,0.793,-6.400
1706596200,2024-01-30 01:30:00,0.000,0.000,7.118,60.915,15.279,-7.000,0.290,102.200,0.811,-6.600
1706597100,2024-01-30 01:45:00,0.000,0.000,8.514,55.512,14.948,-7.200,0.290,102.240,0.807,-6.900
1706598000,2024-01-30 02:00:00,0.000,0.000,9.274,30.758,17.339,-7.400,0.270,102.260,0.779,-7.100
1706598900,2024-01-30 02:15:00,0.000,0.000,8.982,42.807,15.590,-7.800,0.260,102.270,0.753,-7.500
1706599800,2024-01-30 02:30:00,0.000,0.000,6.947,40.688,12.479,-8.100,0.250,102.280,0.742,-7.900
1706600700,2024-01-30 02:45:00,0.000,0.000,8.131,15.531,14.326,-8.400,0.240,102.300,0.736,-8.300
1706601600,2024-01-30 03:00:00,0.000,0.000,6.189,2.880,11.391,-8.600,0.230,102.310,0.734,-8.500
1706602500,2024-01-30 03:15:00,0.000,0.000,4.262,24.812,8.650,-8.800,0.230,102.330,0.745,-8.800
1706603400,2024-01-30 03:30:00,0.000,0.000,6.398,31.710,13.607,-9.300,0.230,102.360,0.776,-9.100
1706604300,2024-01-30 03:45:00,0.000,0.000,6.575,31.951,14.734,-9.500,0.230,102.380,0.768,-9.400
1706605200,2024-01-30 04:00:00,0.000,0.000,5.904,34.266,9.641,-9.800,0.220,102.400,0.765,-9.700
1706606100,2024-01-30 04:15:00,0.000,0.000,4.992,17.447,9.000,-10.100,0.210,102.410,0.756,-10.100
1706607000,2024-01-30 04:30:00,0.000,0.000,5.219,18.233,9.467,-10.300,0.210,102.430,0.759,-10.300
1706607900,2024-01-30 04:45:00,0.000,0.000,2.961,13.671,6.628,-10.500,0.210,102.450,0.764,-10.500
1706608800,2024-01-30 05:00:00,0.000,0.000,6.312,352.569,13.471,-10.700,0.200,102.460,0.756,-10.800
1706609700,2024-01-30 05:15:00,0.000,0.000,5.016,333.534,9.272,-10.800,0.200,102.480,0.748,-10.900
1706610600,2024-01-30 05:30:00,0.000,0.000,4.975,337.242,8.922,-10.900,0.200,102.500,0.757,-11.000
1706611500,2024-01-30 05:45:00,0.000,0.000,5.625,342.504,9.525,-11.100,0.200,102.510,0.771,-11.100
1706612400,2024-01-30 06:00:00,0.000,0.000,4.476,348.983,7.698,-11.200,0.200,102.520,0.784,-11.300
1706613300,2024-01-30 06:15:00,0.000,0.000,6.318,349.900,13.276,-11.400,0.200,102.530,0.795,-11.400
1706614200,2024-01-30 06:30:00,0.000,0.000,6.298,353.621,10.186,-11.500,0.200,102.540,0.805,-11.500
1706615100,2024-01-30 06:45:00,0.000,0.000,5.856,346.563,10.574,-11.700,0.200,102.550,0.812,-11.700
1706616000,2024-01-30 07:00:00,3.000,0.000,6.371,340.017,10.866,-11.800,0.200,102.570,0.820,-11.800
1706616900,2024-01-30 07:15:00,19.000,0.000,6.288,341.621,9.739,-11.900,0.200,102.600,0.833,-11.700
1706617800,2024-01-30 07:30:00,46.000,0.000,7.704,332.013,14.054,-11.900,0.210,102.620,0.846,-11.100
1706618700,2024-01-30 07:45:00,74.000,0.000,8.334,331.283,12.130,-11.900,0.210,102.630,0.853,-10.400
1706619600,2024-01-30 08:00:00,106.000,0.000,7.434,334.440,12.752,-11.800,0.220,102.660,0.882,-9.600
1706620500,2024-01-30 08:15:00,138.000,0.000,8.477,327.549,13.374,-11.800,0.220,102.680,0.894,-9.000
1706621400,2024-01-30 08:30:00,174.000,0.000,9.825,340.346,14.171,-11.900,0.220,102.690,0.872,-8.700
1706622300,2024-01-30 08:45:00,208.000,0.000,10.262,351.394,18.486,-11.800,0.210,102.670,0.843,-8.400
1706623200,2024-01-30 09:00:00,248.000,0.000,9.916,348.580,15.123,-11.600,0.210,102.690,0.822,-8.000
1706624100,2024-01-30 09:15:00,282.000,0.000,8.586,345.177,13.374,-11.200,0.210,102.700,0.796,-7.600
1706625000,2024-01-30 09:30:00,310.000,0.000,9.408,0.000,14.812,-10.700,0.210,102.700,0.781,-7.200
1706625900,2024-01-30 09:45:00,339.000,0.000,7.719,1.154,14.501,-10.500,0.210,102.700,0.769,-6.800
1706626800,2024-01-30 10:00:00,392.000,0.000,7.923,8.607,15.531,-10.400,0.210,102.720,0.777,-6.400
1706627700,2024-01-30 10:15:00,419.000,0.000,7.446,358.953,12.266,-10.100,0.220,102.720,0.770,-5.800
1706628600,2024-01-30 10:30:00,424.000,0.000,7.646,357.669,13.607,-9.800,0.220,102.730,0.757,-5.400
1706629500,2024-01-30 10:45:00,439.000,0.000,8.991,346.114,15.570,-9.600,0.230,102.730,0.761,-5.000
1706630400,2024-01-30 11:00:00,457.000,0.000,9.390,358.932,14.657,-9.500,0.220,102.720,0.738,-5.200
1706631300,2024-01-30 11:15:00,471.000,0.000,8.159,351.368,17.281,-9.200,0.220,102.690,0.725,-5.000
1706632200,2024-01-30 11:30:00,482.000,0.000,9.125,347.326,14.851,-9.100,0.220,102.670,0.724,-4.700
1706633100,2024-01-30 11:45:00,452.000,0.000,8.840,346.392,15.201,-8.800,0.220,102.660,0.715,-4.700
1706634000,2024-01-30 12:00:00,494.000,0.000,8.262,338.324,14.462,-8.700,0.220,102.650,0.700,-4.600
1706634900,2024-01-30 12:15:00,495.000,0.000,7.745,341.565,14.404,-8.300,0.230,102.640,0.700,-4.200
1706635800,2024-01-30 12:30:00,492.000,0.000,9.008,337.142,18.777,-8.200,0.230,102.630,0.690,-4.200
1706636700,2024-01-30 12:45:00,487.000,0.000,10.248,324.652,16.134,-8.000,0.220,102.610,0.672,-4.400
1706637600,2024-01-30 13:00:00,476.000,0.000,9.742,344.965,14.812,-7.800,0.220,102.590,0.656,-4.300
1706638500,2024-01-30 13:15:00,462.000,0.000,9.589,352.428,15.842,-7.600,0.220,102.570,0.641,-4.200
1706639400,2024-01-30 13:30:00,443.000,0.000,9.718,347.993,16.076,-7.400,0.220,102.570,0.614,-4.100
1706640300,2024-01-30 13:45:00,424.000,0.000,9.430,341.117,17.086,-7.100,0.220,102.560,0.610,-4.000
1706641200,2024-01-30 14:00:00,400.000,0.000,8.638,357.678,13.510,-7.000,0.220,102.560,0.606,-3.900
1706642100,2024-01-30 14:15:00,366.000,0.000,8.449,345.612,13.140,-6.900,0.210,102.550,0.586,-4.100
1706643000,2024-01-30 14:30:00,345.000,0.000,7.383,339.179,11.041,-6.800,0.220,102.550,0.584,-4.100
1706643900,2024-01-30 14:45:00,311.000,0.000,8.234,334.705,13.860,-6.600,0.210,102.540,0.575,-4.200
1706644800,2024-01-30 15:00:00,278.000,0.000,6.030,346.009,11.294,-6.500,0.210,102.530,0.569,-4.200
1706645700,2024-01-30 15:15:00,240.000,0.000,8.044,5.408,13.743,-6.400,0.210,102.530,0.553,-4.300
1706646600,2024-01-30 15:30:00,205.000,0.000,7.709,356.820,10.633,-6.400,0.200,102.530,0.533,-4.600
1706647500,2024-01-30 15:45:00,148.000,0.000,6.273,5.870,11.935,-6.200,0.200,102.530,0.532,-4.800
1706648400,2024-01-30 16:00:00,122.000,0.000,5.789,39.141,9.952,-6.300,0.210,102.520,0.541,-5.000
1706649300,2024-01-30 16:15:00,50.000,0.000,5.346,16.260,8.397,-6.300,0.200,102.530,0.527,-5.400
1706650200,2024-01-30 16:30:00,17.000,0.000,4.270,48.691,7.562,-6.400,0.200,102.530,0.524,-6.100
1706651100,2024-01-30 16:45:00,7.000,0.000,4.705,54.077,7.289,-6.700,0.200,102.530,0.540,-6.500
1706652000,2024-01-30 17:00:00,1.000,0.000,3.266,49.103,4.374,-6.900,0.200,102.530,0.557,-7.000
1706652900,2024-01-30 17:15:00,0.000,0.000,3.060,38.035,4.646,-7.200,0.210,102.540,0.575,-7.300
1706653800,2024-01-30 17:30:00,0.000,0.000,2.766,38.723,4.102,-7.500,0.210,102.530,0.597,-7.700
1706654700,2024-01-30 17:45:00,0.000,0.000,2.293,341.719,3.790,-7.700,0.210,102.540,0.608,-7.900
1706655600,2024-01-30 18:00:00,0.000,0.000,1.711,323.781,3.052,-7.900,0.210,102.550,0.634,-8.200
1706656500,2024-01-30 18:15:00,0.000,0.000,2.847,289.549,4.354,-8.500,0.230,102.550,0.703,-8.500
1706657400,2024-01-30 18:30:00,0.000,0.000,3.446,284.036,5.793,-9.000,0.230,102.540,0.749,-8.900
1706658300,2024-01-30 18:45:00,0.000,0.000,4.463,289.066,6.395,-9.500,0.230,102.530,0.769,-9.300
1706659200,2024-01-30 19:00:00,0.000,0.000,4.401,292.600,7.076,-9.800,0.220,102.520,0.774,-9.700
1706660100,2024-01-30 19:15:00,0.000,0.000,4.514,312.207,6.240,-10.100,0.220,102.520,0.786,-10.000
1706661000,2024-01-30 19:30:00,0.000,0.000,5.020,310.288,7.173,-10.500,0.220,102.520,0.811,-10.300
1706661900,2024-01-30 19:45:00,0.000,0.000,5.573,312.314,7.037,-10.800,0.230,102.520,0.841,-10.600
1706662800,2024-01-30 20:00:00,0.000,0.000,5.060,295.974,8.009,-11.300,0.220,102.520,0.859,-11.000
1706663700,2024-01-30 20:15:00,0.000,0.000,5.522,297.918,7.542,-11.700,0.210,102.510,0.854,-11.400
1706664600,2024-01-30 20:30:00,0.000,0.000,4.958,301.696,6.784,-11.900,0.210,102.510,0.865,-11.700
1706665500,2024-01-30 20:45:00,0.000,0.000,5.064,298.926,6.920,-12.200,0.210,102.510,0.880,-12.000
1706666400,2024-01-30 21:00:00,0.000,0.000,4.713,302.707,7.562,-12.300,0.210,102.500,0.888,-12.200
1706667300,2024-01-30 21:15:00,0.000,0.000,5.214,306.357,7.542,-12.600,0.210,102.500,0.903,-12.400
1706668200,2024-01-30 21:30:00,0.000,0.000,4.441,290.497,6.454,-12.800,0.210,102.480,0.902,-12.700
1706669100,2024-01-30 21:45:00,0.000,0.000,4.491,286.082,6.551,-13.100,0.200,102.470,0.906,-12.900
1706670000,2024-01-30 22:00:00,0.000,0.000,5.028,301.724,7.387,-13.300,0.200,102.470,0.909,-13.100
1706670900,2024-01-30 22:15:00,0.000,0.000,5.423,307.281,8.786,-13.500,0.200,102.450,0.923,-13.300
1706671800,2024-01-30 22:30:00,0.000,0.000,4.543,288.202,7.367,-13.700,0.200,102.440,0.917,-13.500
1706672700,2024-01-30 22:45:00,0.000,0.000,4.601,294.724,7.367,-13.700,0.200,102.430,0.917,-13.600
1706673600,2024-01-30 23:00:00,0.000,0.000,4.756,295.413,7.348,-13.700,0.200,102.440,0.926,-13.600
1706674500,2024-01-30 23:15:00,0.000,0.000,4.851,295.641,6.726,-13.800,0.200,102.430,0.939,-13.800
1706675400,2024-01-30 23:30:00,0.000,0.000,5.360,304.958,7.406,-13.900,0.200,102.430,0.941,-13.900
1706676300,2024-01-30 23:45:00,0.000,0.000,5.349,308.952,7.484,-14.100,0.200,102.420,0.946,-14.000
1706677200,2024-01-31 00:00:00,0.000,0.000,5.364,310.444,8.125,-14.200,0.190,102.410,0.945,-14.100
1706678100,2024-01-31 00:15:00,0.000,0.000,4.491,303.346,6.590,-14.300,0.190,102.400,0.947,-14.200
1706679000,2024-01-31 00:30:00,0.000,0.000,4.962,299.578,7.017,-14.300,0.190,102.400,0.947,-14.300
1706679900,2024-01-31 00:45:00,0.000,0.000,5.891,305.735,8.397,-14.600,0.190,102.400,0.945,-14.400
1706680800,2024-01-31 01:00:00,0.000,0.000,5.553,299.347,8.106,-14.700,0.180,102.400,0.937,-14.600
1706681700,2024-01-31 01:15:00,0.000,0.000,4.550,300.838,7.989,-14.700,0.180,102.390,0.939,-14.600
1706682600,2024-01-31 01:30:00,0.000,0.000,5.537,303.690,7.659,-14.900,0.180,102.380,0.945,-14.700
1706683500,2024-01-31 01:45:00,0.000,0.000,4.735,302.255,6.901,-15.000,0.180,102.390,0.940,-14.900
1706684400,2024-01-31 02:00:00,0.000,0.000,5.091,300.776,7.328,-15.000,0.180,102.390,0.933,-14.900
1706685300,2024-01-31 02:15:00,0.000,0.000,4.929,304.881,6.998,-15.100,0.180,102.360,0.934,-14.900
1706686200,2024-01-31 02:30:00,0.000,0.000,4.333,309.904,7.989,-15.000,0.180,102.330,0.935,-14.900
1706687100,2024-01-31 02:45:00,0.000,0.000,4.121,301.891,6.784,-15.000,0.180,102.320,0.937,-14.900
1706688000,2024-01-31 03:00:00,0.000,0.000,4.237,298.799,6.201,-14.800,0.180,102.320,0.928,-14.800
1706688900,2024-01-31 03:15:00,0.000,0.000,4.117,301.289,6.570,-15.000,0.180,102.300,0.945,-14.800
1706689800,2024-01-31 03:30:00,0.000,0.000,3.622,308.900,4.937,-15.100,0.180,102.280,0.933,-15.000
1706690700,2024-01-31 03:45:00,0.000,0.000,3.450,303.511,5.112,-15.000,0.180,102.270,0.936,-15.000
1706691600,2024-01-31 04:00:00,0.000,0.000,4.055,314.417,6.473,-15.100,0.180,102.260,0.946,-14.900
1706692500,2024-01-31 04:15:00,0.000,0.000,4.298,305.056,7.173,-15.300,0.180,102.260,0.940,-15.100
1706693400,2024-01-31 04:30:00,0.000,0.000,4.027,294.833,7.095,-15.100,0.180,102.250,0.928,-15.100
1706694300,2024-01-31 04:45:00,0.000,0.000,3.332,294.472,6.298,-15.100,0.180,102.240,0.933,-15.100
1706695200,2024-01-31 05:00:00,0.000,0.000,3.391,295.096,5.501,-15.100,0.180,102.230,0.936,-15.100
1706696100,2024-01-31 05:15:00,0.000,0.000,3.810,298.657,7.425,-15.200,0.180,102.210,0.942,-15.100
1706697000,2024-01-31 05:30:00,0.000,0.000,3.397,300.233,6.240,-15.200,0.180,102.200,0.946,-15.100
1706697900,2024-01-31 05:45:00,0.000,0.000,3.460,296.709,5.112,-15.300,0.180,102.180,0.945,-15.100
1706698800,2024-01-31 06:00:00,0.000,0.000,3.295,297.019,4.801,-15.100,0.180,102.160,0.940,-14.900
1706699700,2024-01-31 06:15:00,0.000,0.000,3.208,297.031,4.782,-15.000,0.180,102.140,0.935,-14.800
1706700600,2024-01-31 06:30:00,0.000,0.000,3.510,303.250,4.879,-14.700,0.180,102.130,0.929,-14.600
1706701500,2024-01-31 06:45:00,0.000,0.000,4.168,302.430,7.600,-14.600,0.180,102.130,0.932,-14.500
1706702400,2024-01-31 07:00:00,1.000,0.000,5.145,310.249,7.775,-14.700,0.190,102.130,0.951,-14.400
1706703300,2024-01-31 07:15:00,7.000,0.000,4.911,312.594,7.542,-14.300,0.190,102.130,0.930,-14.300
1706704200,2024-01-31 07:30:00,12.000,0.000,5.416,305.801,8.961,-14.100,0.190,102.130,0.937,-14.000
1706705100,2024-01-31 07:45:00,12.000,0.000,4.835,297.801,6.726,-13.800,0.200,102.130,0.935,-13.700
1706706000,2024-01-31 08:00:00,12.000,0.000,5.351,298.893,6.940,-13.500,0.200,102.140,0.934,-13.300
1706706900,2024-01-31 08:15:00,23.000,0.000,4.839,299.345,7.114,-13.400,0.200,102.140,0.942,-13.100
1706707800,2024-01-31 08:30:00,56.000,0.000,4.244,308.865,6.298,-12.900,0.210,102.140,0.934,-12.600
1706708700,2024-01-31 08:45:00,65.000,0.000,4.746,310.016,6.570,-12.700,0.220,102.130,0.945,-12.200
1706709600,2024-01-31 09:00:00,73.000,0.000,4.138,308.324,5.754,-12.200,0.220,102.120,0.932,-11.800
1706710500,2024-01-31 09:15:00,84.000,0.000,3.451,316.597,5.132,-11.700,0.230,102.080,0.929,-11.200
1706711400,2024-01-31 09:30:00,96.000,0.000,3.298,320.021,5.248,-11.100,0.240,102.070,0.929,-10.600
1706712300,2024-01-31 09:45:00,103.000,0.000,3.052,313.968,4.782,-10.500,0.250,102.060,0.920,-10.000
1706713200,2024-01-31 10:00:00,111.000,0.000,3.177,305.538,5.268,-10.000,0.260,102.050,0.910,-9.400
1706714100,2024-01-31 10:15:00,122.000,0.000,2.804,299.942,4.179,-9.400,0.270,102.030,0.901,-8.800
1706715000,2024-01-31 10:30:00,135.000,0.000,2.096,288.939,3.382,-8.800,0.280,102.020,0.902,-8.100
1706715900,2024-01-31 10:45:00,160.000,0.000,2.933,289.756,4.646,-8.300,0.290,102.010,0.893,-7.400
1706716800,2024-01-31 11:00:00,130.000,0.000,3.277,318.366,5.423,-7.700,0.290,101.990,0.853,-6.900
1706717700,2024-01-31 11:15:00,128.000,0.000,2.983,314.736,4.957,-7.200,0.290,101.960,0.810,-6.500
1706718600,2024-01-31 11:30:00,147.000,0.000,4.255,324.858,6.201,-6.800,0.290,101.960,0.794,-6.000
1706719500,2024-01-31 11:45:00,154.000,0.000,3.507,317.021,5.365,-6.400,0.300,101.930,0.782,-5.600
1706720400,2024-01-31 12:00:00,170.000,0.000,2.300,337.119,4.218,-5.900,0.310,101.910,0.782,-5.000
1706721300,2024-01-31 12:15:00,184.000,0.000,1.966,315.401,3.343,-5.400,0.320,101.890,0.778,-4.400
1706722200,2024-01-31 12:30:00,177.000,0.000,2.545,122.840,5.598,-5.100,0.330,101.880,0.799,-3.800
1706723100,2024-01-31 12:45:00,174.000,0.000,4.828,130.101,6.998,-4.800,0.340,101.860,0.805,-3.800
1706724000,2024-01-31 13:00:00,155.000,0.000,4.487,210.453,10.089,-3.700,0.370,101.850,0.786,-3.300
1706724900,2024-01-31 13:15:00,153.000,0.000,5.376,218.983,11.099,-3.300,0.380,101.830,0.796,-2.700
1706725800,2024-01-31 13:30:00,156.000,0.000,4.234,238.134,9.019,-3.100,0.390,101.810,0.800,-2.400
1706726700,2024-01-31 13:45:00,146.000,0.000,3.674,238.412,9.097,-2.800,0.400,101.790,0.802,-2.100
1706727600,2024-01-31 14:00:00,136.000,0.000,4.084,246.730,10.302,-2.700,0.400,101.770,0.799,-1.900
1706728500,2024-01-31 14:15:00,119.000,0.000,5.082,246.082,11.644,-2.600,0.400,101.770,0.794,-1.900
1706729400,2024-01-31 14:30:00,99.000,0.000,4.459,246.900,8.378,-2.500,0.400,101.770,0.788,-1.900
1706730300,2024-01-31 14:45:00,82.000,0.000,4.678,248.552,9.525,-2.400,0.400,101.770,0.784,-1.900
1706731200,2024-01-31 15:00:00,71.000,0.000,4.715,225.167,8.747,-2.300,0.400,101.760,0.783,-1.900
1706732100,2024-01-31 15:15:00,86.000,0.000,2.930,219.075,7.231,-2.200,0.410,101.740,0.788,-1.700
1706733000,2024-01-31 15:30:00,78.000,0.000,3.537,214.476,6.726,-2.000,0.410,101.730,0.787,-1.600
1706733900,2024-01-31 15:45:00,75.000,0.000,3.522,205.151,6.376,-1.900,0.420,101.720,0.789,-1.500
1706734800,2024-01-31 16:00:00,55.000,0.000,1.941,209.389,6.006,-1.700,0.420,101.720,0.786,-1.400
1706735700,2024-01-31 16:15:00,32.000,0.000,2.870,291.873,5.773,-1.500,0.430,101.730,0.788,-1.300
1706736600,2024-01-31 16:30:00,14.000,0.000,2.945,312.325,3.985,-1.600,0.430,101.720,0.796,-1.300
1706737500,2024-01-31 16:45:00,4.000,0.000,1.717,285.767,3.616,-1.600,0.430,101.700,0.792,-1.500
1706738400,2024-01-31 17:00:00,1.000,0.000,0.938,235.981,1.730,-1.600,0.430,101.690,0.793,-1.600
1706739300,2024-01-31 17:15:00,0.000,0.000,0.758,247.380,2.022,-1.600,0.430,101.700,0.794,-1.700
1706740200,2024-01-31 17:30:00,0.000,0.000,3.192,304.077,4.587,-1.700,0.430,101.700,0.805,-1.800
1706741100,2024-01-31 17:45:00,0.000,0.000,2.312,289.654,3.324,-1.900,0.430,101.710,0.816,-1.900
1706742000,2024-01-31 18:00:00,0.000,0.000,1.419,270.000,2.410,-2.200,0.430,101.710,0.821,-2.300
1706742900,2024-01-31 18:15:00,0.000,0.000,1.546,284.560,2.624,-2.500,0.420,101.720,0.828,-2.700
1706743800,2024-01-31 18:30:00,0.000,0.000,0.931,208.706,2.158,-2.800,0.410,101.710,0.834,-3.100
1706744700,2024-01-31 18:45:00,0.000,0.000,0.866,99.040,1.613,-3.200,0.420,101.700,0.868,-3.500
1706745600,2024-01-31 19:00:00,0.000,0.000,1.138,236.853,3.460,-3.500,0.410,101.690,0.879,-3.900
1706746500,2024-01-31 19:15:00,0.000,0.000,2.878,286.477,4.199,-4.200,0.410,101.700,0.907,-4.200
1706747400,2024-01-31 19:30:00,0.000,0.000,2.098,290.618,3.674,-4.300,0.400,101.700,0.905,-4.500
1706748300,2024-01-31 19:45:00,0.000,0.000,3.074,287.289,4.529,-4.700,0.400,101.710,0.922,-4.800
